Customer,InterArrivalTime,ServiceTime,ArrivalTime,ServiceStartTime,ServiceEndTime,WaitingTime,TimeInSystem
48,5.047982169609459,1.531628075277848,218.17036478663044,219.65522383466694,221.18685190994478,1.4848590480364976,3.0164871233143344
49,7.14909913134624,4.105763281169649,225.3194639179767,225.3194639179767,229.42522719914635,0.0,4.105763281169658
50,3.70612356438724,1.0280892080442547,229.02558748236393,229.42522719914635,230.4533164071906,0.39963971678241705,1.4277289248266811
51,1.4634732968338042,3.6009509448591315,230.48906077919773,230.48906077919773,234.09001172405686,0.0,3.600950944859136
52,7.767156155988878,5.97527405881834,238.25621693518661,238.25621693518661,244.23149099400496,0.0,5.975274058818343
53,3.7165941369102238,3.423639930528596,241.97281107209685,244.23149099400496,247.65513092453355,2.2586799219081115,5.682319852436706
54,4.612357315041439,5.798234674316521,246.58516838713828,247.65513092453355,253.45336559885007,1.06996253739527,6.868197211711788
55,4.143129592182433,1.7283335606111319,250.7282979793207,253.45336559885007,255.1816991594612,2.7250676195293693,4.453401180140503
56,5.714772178068724,1.9074542809352049,256.4430701573894,256.4430701573894,258.3505244383246,0.0,1.9074542809352124
57,5.760560116570146,5.468241553872388,262.20363027395956,262.20363027395956,267.6718718278319,0.0,5.46824155387236
58,2.6833690088132185,1.088415596218257,264.88699928277276,267.6718718278319,268.7602874240502,2.7848725450591587,3.873288141277442
59,7.9710321949456455,2.513877385687298,272.8580314777184,272.8580314777184,275.3719088634057,0.0,2.5138773856872945
60,6.632621402510527,3.9270499264882326,279.49065288022894,279.49065288022894,283.41770280671716,0.0,3.9270499264882233
61,7.7988867082643685,2.033771747048238,287.2895395884933,287.2895395884933,289.3233113355416,0.0,2.033771747048263
62,6.67052158735513,2.60754043105164,293.96006117584847,293.96006117584847,296.5676016069001,0.0,2.607540431051632
63,5.219029028256872,1.97261793777587,299.17909020410536,299.17909020410536,301.1517081418812,0.0,1.9726179377758513
64,2.7899380389353454,2.31353938190929,301.9690282430407,301.9690282430407,304.28256762495,0.0,2.3135393819092656
65,7.393093986726371,2.7021354034777403,309.3621222297671,309.3621222297671,312.0642576332449,0.0,2.7021354034777687
66,6.787278939516736,5.628839266437224,316.14940116928386,316.14940116928386,321.7782404357211,0.0,5.6288392664372395
67,4.826742447349937,2.2192934967955744,320.9761436166338,321.7782404357211,323.99753393251666,0.8020968190872964,3.0213903158828543
68,5.492959445812446,3.781655520022471,326.46910306244627,326.46910306244627,330.25075858246873,0.0,3.7816555200224684
69,3.875833061667592,4.376311818065446,330.3449361241139,330.3449361241139,334.72124794217933,0.0,4.37631181806546
70,5.229557202188229,2.577077021349904,335.5744933263021,335.5744933263021,338.151570347652,0.0,2.5770770213499077
71,2.925174983953577,3.2442298893694557,338.4996683102557,338.4996683102557,341.74389819962516,0.0,3.2442298893694783
72,3.6049472867047787,1.9920327369542155,342.10461559696046,342.10461559696046,344.0966483339147,0.0,1.9920327369542292
73,2.5050355222721143,2.9158769068410426,344.6096511192326,344.6096511192326,347.52552802607363,0.0,2.9158769068410493
74,6.0138523226072245,4.193311694926059,350.62350344183983,350.62350344183983,354.8168151367659,0.0,4.193311694926081
75,6.325445758359592,5.3557024206955965,356.9489492001994,356.9489492001994,362.304651620895,0.0,5.355702420695593
76,3.0207556693283903,3.845444993795086,359.9697048695278,362.304651620895,366.1500966146901,2.3349467513672266,6.1803917451622965
77,6.5266119208655455,2.778725069331417,366.49631679039334,366.49631679039334,369.27504185972475,0.0,2.778725069331415
78,3.063598164599682,3.4697373127101114,369.559914954993,369.559914954993,373.0296522677031,0.0,3.4697373127100946
79,3.543578420367824,3.7649822476366155,373.10349337536087,373.10349337536087,376.8684756229975,0.0,3.764982247636624
80,4.471669695253626,5.408659433930179,377.5751630706145,377.5751630706145,382.98382250454466,0.0,5.408659433930154
81,5.043776325280792,4.0903441214631835,382.6189393958953,382.98382250454466,387.07416662600787,0.3648831086493374,4.455227230112541
82,5.746344626264805,5.007103333764235,388.36528402216015,388.36528402216015,393.3723873559244,0.0,5.007103333764235
83,3.667358949317588,3.3724539094730335,392.03264297147774,393.3723873559244,396.74484126539744,1.3397443844466466,4.712198293919698
84,1.2763462477078078,1.611991858840955,393.30898921918555,396.74484126539744,398.3568331242384,3.4358520462118918,5.047843905052844
85,2.524999979426781,4.693714742581836,395.83398919861236,398.3568331242384,403.05054786682024,2.5228439256260344,7.216558668207881
86,7.71612132113779,2.217750666637683,403.55011051975015,403.55011051975015,405.76786118638785,0.0,2.2177506666376985
87,4.291184419530263,4.49652595377936,407.84129493928043,407.84129493928043,412.3378208930598,0.0,4.496525953779383
88,1.1087276789178486,4.620819677404528,408.95002261819826,412.3378208930598,416.95864057046435,3.3877982748615523,8.008617952266093
89,1.6754969256364052,1.4506498356867472,410.6255195438347,416.95864057046435,418.4092904061511,6.333121026629669,7.78377086231643
90,6.153232367816519,4.487379589691877,416.7787519116512,418.4092904061511,422.896669995843,1.6305384944998877,6.1179180841917855
91,6.602212531552197,2.258243437211499,423.3809644432034,423.3809644432034,425.6392078804149,0.0,2.2582434372114903
92,3.5410284596273396,2.3850621100626697,426.92199290283077,426.92199290283077,429.30705501289344,0.0,2.3850621100626768
93,7.913488776196064,1.9883805859290766,434.8354816790268,434.8354816790268,436.8238622649559,0.0,1.9883805859290646
94,3.318186760610897,2.9094062020141616,438.1536684396377,438.1536684396377,441.0630746416519,0.0,2.9094062020141678
95,4.348732295581314,3.6382826376047848,442.50240073521906,442.50240073521906,446.14068337282384,0.0,3.6382826376047888
96,1.362397536922694,2.1552930225688955,443.86479827214174,446.14068337282384,448.29597639539276,2.2758851006821033,4.431178123251016
97,4.750563325269033,5.417466616335079,448.61536159741075,448.61536159741075,454.03282821374586,0.0,5.417466616335105
98,3.0620880257453043,1.763734746541596,451.67744962315606,454.03282821374586,455.7965629602875,2.355378590589794,4.1191133371314095
99,3.2850791397468013,4.570852071362749,454.9625287629029,455.7965629602875,460.36741503165024,0.8340341973845966,5.4048862687473616
100,1.349120401093378,5.343487212829737,456.31164916399626,460.36741503165024,465.71090224448,4.0557658676539745,9.399253080483732
101,5.839706283607602,1.5424001053479417,462.15135544760386,465.71090224448,467.25330234982795,3.559546796876134,5.1019469022240855
102,2.5374941577592343,2.693607525054887,464.6888496053631,467.25330234982795,469.94690987488286,2.564452744464859,5.258060269519774
103,6.506061946171287,1.8741163916683887,471.1949115515344,471.1949115515344,473.0690279432028,0.0,1.8741163916683945
104,1.7752264124222905,3.476194905054696,472.9701379639567,473.0690279432028,476.5452228482575,0.09888997924610976,3.575084884300793
105,5.009342225261373,4.073964732274354,477.97948018921807,477.97948018921807,482.0534449214924,0.0,4.073964732274362
106,1.6888872386258957,5.694405050840838,479.668367427844,482.0534449214924,487.74784997233326,2.3850774936484527,8.07948254448928
107,1.2990305228081613,2.752626644245094,480.9673979506521,487.74784997233326,490.50047661657834,6.780452021681128,9.533078665926212
108,5.010308101659567,1.8190066529106488,485.9777060523117,490.50047661657834,492.319483269489,4.5227705642666365,6.3417772171773095
109,3.5615448336042586,4.1077872384815475,489.539250885916,492.319483269489,496.42727050797055,2.7802323835730363,6.888019622054571
110,2.5170861410128293,3.404930158576163,492.0563370269288,496.42727050797055,499.8322006665467,4.370933481041732,7.77586363961791
111,2.3415889132434176,2.2023700172515173,494.39792594017223,499.8322006665467,502.0345706837982,5.434274726374497,7.636644743625993
112,4.228685467913026,5.704284709025581,498.62661140808524,502.0345706837982,507.7388553928238,3.407959275712983,9.11224398473854
113,2.076401586734506,1.005611138172235,500.70301299481974,507.7388553928238,508.744466530996,7.035842398004036,8.041453536176277
114,1.053776275855752,2.762415094704581,501.7567892706755,508.744466530996,511.5068816257006,6.987677260320538,9.750092355025117
115,1.0914047570642997,4.723808012707893,502.8481940277398,511.5068816257006,516.2306896384085,8.658687597960807,13.382495610668741
116,1.8557121704618007,2.4715286791098183,504.7039061982016,516.2306896384085,518.7022183175184,11.526783440206941,13.998312119316779
117,7.208927916481663,5.830644118199626,511.9128341146833,518.7022183175184,524.532862435718,6.789384202835095,12.620028321034738
118,3.4568909145504194,5.335360742398643,515.3697250292337,524.532862435718,529.8682231781166,9.163137406484338,14.498498148882959
119,3.8047228439950094,3.329090883618639,519.1744478732287,529.8682231781166,533.1973140617353,10.693775304887936,14.022866188506555
120,3.1642511247547733,2.9580465336791186,522.3386989979834,533.1973140617353,536.1553605954143,10.858615063751813,13.81666159743088
121,2.6499067941539654,5.613009009649768,524.9886057921374,536.1553605954143,541.7683696050641,11.166754803276945,16.779763812926717
122,7.840091514565483,5.100690963214001,532.8286973067029,541.7683696050641,546.8690605682781,8.939672298361188,14.04036326157518
123,3.1573124335151705,1.1869003044516049,535.986009740218,546.8690605682781,548.0559608727297,10.88305082806005,12.069951132511619
124,6.7529111451900325,3.9688919920786345,542.7389208854081,548.0559608727297,552.0248528648083,5.31703998732155,9.285931979400175
125,1.38049031072583,4.869272345486837,544.1194111961339,552.0248528648083,556.8941252102951,7.905441668674371,12.77471401416119
126,1.4084333149912767,2.7723198874874906,545.5278445111252,556.8941252102951,559.6664450977826,11.36628069916992,14.13860058665739
127,6.391431337420692,5.086620373538689,551.9192758485459,559.6664450977826,564.7530654713213,7.747169249236663,12.833789622775384
128,6.953278108595109,5.6110801172731435,558.872553957141,564.7530654713213,570.3641455885944,5.880511514180284,11.491591631453389
129,3.236454112579256,1.8526985276118397,562.1090080697203,570.3641455885944,572.2168441162063,8.255137518874108,10.107836046486
130,7.193623831158231,3.6013147663751957,569.3026319008785,572.2168441162063,575.8181588825814,2.9142122153277796,6.515526981702919
131,1.4543873115164818,3.1780861706827777,570.757019212395,575.8181588825814,578.9962450532643,5.061139670186435,8.239225840869267
132,4.321318504049241,4.443797229976306,575.0783377164443,578.9962450532643,583.4400422832406,3.917907336820008,8.361704566796334
133,2.65476975784347,2.7839705539319533,577.7331074742877,583.4400422832406,586.2240128371725,5.706934808952838,8.490905362884746
134,6.746749432767809,2.9634756572429195,584.4798569070556,586.2240128371725,589.1874884944154,1.7441559301169036,4.707631587359856
135,4.015851889260435,2.53416710287968,588.4957087963161,589.1874884944154,591.7216555972951,0.6917796980993671,3.2259468009790453
136,2.2090482850311712,1.421309005181381,590.7047570813472,591.7216555972951,593.1429646024765,1.0168985159479007,2.438207521129243
137,6.8019418829374665,2.164597994067282,597.5066989642847,597.5066989642847,599.6712969583521,0.0,2.1645979940673215
138,4.912190883103953,1.5367594877996633,602.4188898473886,602.4188898473886,603.9556493351884,0.0,1.5367594877997135
139,1.2823406762944125,5.859143860127009,603.7012305236831,603.9556493351884,609.8147931953154,0.2544188115052748,6.11356267163228
140,7.076493761839912,4.575711579278778,610.7777242855229,610.7777242855229,615.3534358648017,0.0,4.575711579278732
141,4.1698583978893975,2.909995333229582,614.9475826834123,615.3534358648017,618.2634311980313,0.4058531813893751,3.315848514619006
142,1.7649362371810353,1.4098823609731561,616.7125189205933,618.2634311980313,619.6733135590044,1.5509122774379875,2.96079463841113
143,4.717640509469813,5.204110295293926,621.4301594300631,621.4301594300631,626.6342697253571,0.0,5.204110295293958
144,6.017100350398859,1.329991107346193,627.447259780462,627.447259780462,628.7772508878082,0.0,1.3299911073462454
145,7.407092759015413,2.305671251712561,634.8543525394774,634.8543525394774,637.1600237911899,0.0,2.3056712517125106
146,7.056991917357583,2.6025080515531793,641.911344456835,641.911344456835,644.5138525083881,0.0,2.6025080515531727
147,7.113245378301805,2.136165503940295,649.0245898351368,649.0245898351368,651.1607553390771,0.0,2.136165503940333
148,2.2163574262212147,5.28525313053999,651.240947261358,651.240947261358,656.526200391898,0.0,5.2852531305400134
149,1.5575698553221011,1.8439043003951947,652.79851711668,656.526200391898,658.3701046922931,3.7276832752179416,5.57158757561308
150,4.356238900683994,3.565785459921424,657.1547560173641,658.3701046922931,661.9358901522146,1.2153486749290323,4.781134134850504
151,6.575860748257004,2.5482082926562146,663.7306167656211,663.7306167656211,666.2788250582773,0.0,2.548208292656227
152,1.2016467345597204,2.5003051897994406,664.9322635001809,666.2788250582773,668.7791302480767,1.3465615580964823,3.846866747895888
153,3.234407590662519,1.3519363400427284,668.1666710908434,668.7791302480767,670.1310665881194,0.6124591572333884,1.9643954972760866
154,4.415835730730945,1.5501672935229514,672.5825068215743,672.5825068215743,674.1326741150972,0.0,1.550167293522918
155,5.028367464299666,5.901145798899765,677.6108742858739,677.6108742858739,683.5120200847737,0.0,5.901145798899734
156,5.293371699400634,1.7255221436104846,682.9042459852745,683.5120200847737,685.2375422283842,0.6077740994991245,2.3332962431096576
157,1.5192962973934476,5.994350730042897,684.423542282668,685.2375422283842,691.2318929584271,0.8139999457162048,6.8083506757591294
158,5.882774679157558,4.9621129907583805,690.3063169618256,691.2318929584271,696.1940059491855,0.9255759966015376,5.887688987359866
159,7.401429409576795,5.143076254658149,697.7077463714024,697.7077463714024,702.8508226260606,0.0,5.143076254658126
160,7.858774250653926,3.9745908279027673,705.5665206220564,705.5665206220564,709.5411114499591,0.0,3.9745908279027162
161,2.6786420161820867,3.1993665393278428,708.2451626382384,709.5411114499591,712.7404779892869,1.2959488117206774,4.495315351048475
162,4.023559611199486,4.1945916246311725,712.2687222494379,712.7404779892869,716.935069613918,0.4717557398489589,4.666347364480089
163,7.370246819294762,2.901700901462707,719.6389690687326,719.6389690687326,722.5406699701954,0.0,2.901700901462732
164,5.214537927928034,1.4213746915460392,724.8535069966607,724.8535069966607,726.2748816882067,0.0,1.4213746915460206
165,4.86146761916841,4.981465937211817,729.7149746158291,729.7149746158291,734.6964405530409,0.0,4.981465937211851
166,1.4261533193349578,3.5846557786413147,731.141127935164,734.6964405530409,738.2810963316822,3.5553126178768935,7.139968396518157
167,3.089596232245647,5.299959218431363,734.2307241674097,738.2810963316822,743.5810555501135,4.050372164272517,9.350331382703871
168,1.4193128718825974,3.869147678079873,735.6500370392923,743.5810555501135,747.4502032281935,7.931018510821218,11.80016618890113
169,7.9582587561041525,3.7634850140501186,743.6082957953964,747.4502032281935,751.2136882422436,3.8419074327970293,7.6053924468471905
170,6.597107644324184,1.000586094897106,750.2054034397206,751.2136882422436,752.2142743371408,1.0082848025230078,2.008870897420138
171,6.958948650312473,5.733165424535032,757.164352090033,757.164352090033,762.8975175145681,0.0,5.733165424535059
172,7.505352690584779,3.160017029196525,764.6697047806178,764.6697047806178,767.8297218098144,0.0,3.160017029196524
173,2.2411869628829812,1.8044986818677806,766.9108917435009,767.8297218098144,769.6342204916822,0.9188300663134896,2.723328748181302
174,4.578209113193983,3.829680576960288,771.4891008566949,771.4891008566949,775.3187814336552,0.0,3.8296805769602997
175,1.2943145128301894,2.3334618647945677,772.7834153695251,775.3187814336552,777.6522432984498,2.5353660641301303,4.868827928924702
176,1.7652360099651538,2.821638954614997,774.5486513794903,777.6522432984498,780.4738822530647,3.1035919189595234,5.925230873574492
177,4.883923907638149,1.819786669655918,779.4325752871284,780.4738822530647,782.2936689227207,1.0413069659363146,2.861093635592283
178,7.523071350710433,3.97008148998367,786.9556466378389,786.9556466378389,790.9257281278226,0.0,3.970081489983727
179,4.386456067892722,1.651505120914726,791.3421027057316,791.3421027057316,792.9936078266463,0.0,1.6515051209147487
180,7.6080817942586405,5.173656799579214,798.9501844999902,798.9501844999902,804.1238412995694,0.0,5.173656799579248
181,2.570616312120902,1.1185727263646958,801.5208008121111,804.1238412995694,805.2424140259342,2.6030404874583155,3.7216132138230478
182,4.544954774716084,4.11193596924557,806.0657555868272,806.0657555868272,810.1776915560728,0.0,4.111935969245565
183,5.991225893536339,4.5830913608325545,812.0569814803636,812.0569814803636,816.6400728411961,0.0,4.5830913608325545
184,7.668268812675727,3.615891570567917,819.7252502930393,819.7252502930393,823.3411418636072,0.0,3.6158915705678965
185,2.2583756847385312,2.5046574503326693,821.9836259777778,823.3411418636072,825.8457993139398,1.3575158858293435,3.862173336161959
186,5.766989389285927,4.022050268959081,827.7506153670638,827.7506153670638,831.7726656360229,0.0,4.022050268959106
187,6.959030374009428,2.6273285873684245,834.7096457410732,834.7096457410732,837.3369743284417,0.0,2.6273285873684245
188,4.844104778348069,4.230823525002037,839.5537505194213,839.5537505194213,843.7845740444234,0.0,4.230823525002052
189,6.649575045452847,4.8292754298103375,846.2033255648741,846.2033255648741,851.0326009946845,0.0,4.829275429810309
190,6.137364288060441,1.5351348607449324,852.3406898529346,852.3406898529346,853.8758247136795,0.0,1.5351348607449609
191,4.825055951738778,4.896241871293428,857.1657458046734,857.1657458046734,862.0619876759669,0.0,4.896241871293455
192,3.448812963105455,2.4395090744464687,860.6145587677788,862.0619876759669,864.5014967504134,1.4474289081880443,3.8869379826345494
193,7.4380094974877435,3.1230877394079277,868.0525682652666,868.0525682652666,871.1756560046745,0.0,3.123087739407879
194,4.790920968430467,4.586131736181741,872.843489233697,872.843489233697,877.4296209698788,0.0,4.5861317361817555
195,6.2336938240372985,3.715680471332284,879.0771830577344,879.0771830577344,882.7928635290666,0.0,3.7156804713322344
196,6.00909044888207,5.641029762527903,885.0862735066164,885.0862735066164,890.7273032691443,0.0,5.6410297625278645
197,2.6927552509502597,1.7976004325860848,887.7790287575667,890.7273032691443,892.5249037017304,2.9482745115775515,4.745874944163688
198,7.398647220842079,5.504954939910736,895.1776759784088,895.1776759784088,900.6826309183195,0.0,5.504954939910704
199,5.900238338655117,5.70893203643013,901.0779143170639,901.0779143170639,906.7868463534941,0.0,5.708932036430156
200,3.7278783192704448,1.7116914177788418,904.8057926363343,906.7868463534941,908.4985377712729,1.9810537171597389,3.6927451349386047
201,1.3080054162067956,1.3888864263231107,906.1137980525411,908.4985377712729,909.887424197596,2.384739718731794,3.773626145054891
202,4.166293913059889,3.415417372611487,910.2800919656011,910.2800919656011,913.6955093382126,0.0,3.4154173726115005
203,4.240532257471331,3.4634688190122405,914.5206242230724,914.5206242230724,917.9840930420847,0.0,3.4634688190122915
204,5.136857832991582,5.826855140507675,919.657482056064,919.657482056064,925.4843371965717,0.0,5.826855140507632
205,7.57169206293424,2.192544474018456,927.2291741189983,927.2291741189983,929.4217185930167,0.0,2.192544474018405
206,4.40532206706251,3.699142762465814,931.6344961860608,931.6344961860608,935.3336389485266,0.0,3.69914276246584
207,6.060548876313767,3.015882425793909,937.6950450623746,937.6950450623746,940.7109274881685,0.0,3.0158824257939614
208,1.7274460645924128,3.5899425704954906,939.422491126967,940.7109274881685,944.300870058664,1.2884363612015477,4.878378931697057
209,4.1997587678119395,1.6977566875299435,943.6222498947789,944.300870058664,945.998626746194,0.6786201638851708,2.3763768514151025
210,1.243851588907824,1.7875158596838023,944.8661014836866,945.998626746194,947.7861426058778,1.132525262507329,2.920041122191151
211,6.7443529625629015,4.685383128851809,951.6104544462495,951.6104544462495,956.2958375751012,0.0,4.685383128851754
212,5.366261688356047,5.183876833449725,956.9767161346056,956.9767161346056,962.1605929680553,0.0,5.1838768334497445
213,1.8565761777979026,5.786011387462128,958.8332923124035,962.1605929680553,967.9466043555175,3.327300655651811,9.113312043113979
214,7.480110955099549,5.346299206806795,966.3134032675031,967.9466043555175,973.2929035623242,1.6332010880144026,6.97950029482115
215,1.0287288713685516,5.482622727518873,967.3421321388716,973.2929035623242,978.7755262898431,5.950771423452579,11.43339415097148
216,5.685074981410437,4.3997657198636695,973.0272071202821,978.7755262898431,983.1752920097068,5.748319169561,10.148084889424695
217,5.498457405906674,5.528890970639373,978.5256645261888,983.1752920097068,988.7041829803462,4.649627483517975,10.17851845415737
218,3.039196236744664,4.390159482410716,981.5648607629336,988.7041829803462,993.0943424627569,7.139322217412655,11.52948169982335
219,7.690087409733925,5.954874853549275,989.2549481726675,993.0943424627569,999.0492173163062,3.8393942900894444,9.794269143638758
220,5.815633915837472,2.5350901922842706,995.0705820885049,999.0492173163062,1001.5843075085905,3.9786352278013055,6.5137254200856205
221,4.888839706520757,5.228411556090869,999.9594217950257,1001.5843075085905,1006.8127190646815,1.6248857135648223,6.853297269655741
222,6.3065578106120865,1.2898614320740245,1006.2659796056378,1006.8127190646815,1008.1025804967555,0.5467394590436925,1.8366008911177687
223,4.969045489261587,1.3566884226497125,1011.2350250948994,1011.2350250948994,1012.5917135175491,0.0,1.3566884226497677
224,5.406207329472798,3.577045774564883,1016.6412324243721,1016.6412324243721,1020.218278198937,0.0,3.5770457745649082
225,7.183592745377377,5.821807857147775,1023.8248251697495,1023.8248251697495,1029.6466330268972,0.0,5.821807857147746
226,7.1911404183027745,2.707148404913476,1031.0159655880523,1031.0159655880523,1033.7231139929656,0.0,2.7071484049133687
227,3.956195649117868,4.546902629671811,1034.9721612371702,1034.9721612371702,1039.519063866842,0.0,4.546902629671877
228,5.501257067956529,3.8570822212191938,1040.4734183051266,1040.4734183051266,1044.3305005263458,0.0,3.857082221219116
229,4.377941421444761,5.5727877222578845,1044.8513597265714,1044.8513597265714,1050.4241474488292,0.0,5.572787722257772
230,6.642264659413136,5.924990058467912,1051.4936243859845,1051.4936243859845,1057.4186144444525,0.0,5.9249900584679835
231,4.062599330050022,2.91921013734101,1055.5562237160345,1057.4186144444525,1060.3378245817935,1.8623907284179495,4.781600865758946
232,1.294638580015208,1.235114584640927,1056.8508622960499,1060.3378245817935,1061.5729391664345,3.4869622857436298,4.722076870384626
233,5.140933515644937,3.8591639110825544,1061.9917958116948,1061.9917958116948,1065.8509597227774,0.0,3.8591639110825326
234,5.191866425909249,4.89372770588764,1067.183662237604,1067.183662237604,1072.0773899434917,0.0,4.893727705887613
235,5.55014766916978,4.288678452501572,1072.7338099067738,1072.7338099067738,1077.0224883592753,0.0,4.288678452501472
236,1.3787033587276463,4.593412567838224,1074.1125132655013,1077.0224883592753,1081.6159009271134,2.9099750937739373,7.503387661612123
237,3.7694638728217233,2.6511365366674684,1077.881977138323,1081.6159009271134,1084.267037463781,3.7339237887904346,6.385060325457971
238,3.8466512957995738,4.684980094708372,1081.7286284341226,1084.267037463781,1088.9520175584894,2.5384090296583963,7.223389124366804
239,6.92707346681128,1.3063871222599706,1088.6557019009338,1088.9520175584894,1090.2584046807494,0.29631565755562406,1.6027027798156723
240,6.742675330073372,4.721026648456272,1095.398377231007,1095.398377231007,1100.1194038794633,0.0,4.721026648456245
